From Date,To Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,Temp,RH,WS,WD,SR,BP,VWS,TOT-RF,RF,CH4,Xylene,AT
26-06-2020 00:00,27-06-2020 00:00,10.01,39.74,3.16,1.18,4.35,0.06,1.02,11.53,1.97,NaN,NaN,NaN,30.68,86.17,0.13,173.79,101.21,719.88,0.9,0,0,NaN,NaN,NaN
27-06-2020 00:00,28-06-2020 00:00,12.78,48.82,3.18,1.18,4.37,0.07,1,11.6,1.59,NaN,NaN,NaN,32,78.51,0.1,189.89,200.69,718.75,0.9,0,0,NaN,NaN,NaN
28-06-2020 00:00,29-06-2020 00:00,10.32,40.54,3.16,1.18,4.35,0.06,0.99,11.61,1.66,NaN,NaN,NaN,30.84,83.28,0.16,217.66,125.79,719.77,0.9,0,0,NaN,NaN,NaN
29-06-2020 00:00,30-06-2020 00:00,5.52,32.57,3.18,1.18,4.36,0.06,0.96,11.65,0.54,NaN,NaN,NaN,30.44,86.23,0.14,162.43,242.99,719.87,0.91,0,0,NaN,NaN,NaN
30-06-2020 00:00,1/7/2020 0:00,5.38,26.89,3.17,1.18,4.36,0.04,1.02,11.6,1.22,NaN,NaN,NaN,29.25,89.72,0.16,228.99,169.04,719.66,0.9,0,0,NaN,NaN,NaN
1/7/2020 0:00,2/7/2020 0:00,7.69,32.38,3.18,1.17,4.36,0.08,1.05,11.55,1.78,NaN,NaN,NaN,29.48,88.05,0.22,233.01,164,720.69,0.91,0,0,NaN,NaN,NaN
2/7/2020 0:00,3/7/2020 0:00,6.3,29.98,3.21,1.17,4.38,0.05,1.01,11.5,1.93,NaN,NaN,NaN,29.82,85.56,0.15,208.58,159.58,720.79,0.89,0,0,NaN,NaN,NaN
3/7/2020 0:00,4/7/2020 0:00,4.47,19.62,3.21,1.18,4.39,0.04,0.99,11.5,0.57,NaN,NaN,NaN,27.61,97.68,0.18,184.62,55.15,719.46,0.88,0,0,NaN,NaN,NaN
4/7/2020 0:00,5/7/2020 0:00,4.29,27.79,3.22,1.2,4.43,0.02,0.96,11.49,0.42,NaN,NaN,NaN,27.42,98.51,0.13,222.47,41.83,718.5,0.88,3,0.03,NaN,NaN,NaN
5/7/2020 0:00,6/7/2020 0:00,8.42,44.09,3.21,1.18,4.39,0.07,0.93,11.52,0.08,NaN,NaN,NaN,27.8,96.3,0.23,200.06,43,718.5,0.88,6,0.06,NaN,NaN,NaN
6/7/2020 0:00,7/7/2020 0:00,9.62,47.82,3.21,1.17,4.38,0.04,0.92,11.54,0.15,NaN,NaN,NaN,29.81,87.54,0.64,241.48,159.42,717.97,0.91,0,0,NaN,NaN,NaN
7/7/2020 0:00,8/7/2020 0:00,7.41,56.86,3.23,1.18,4.41,0.06,0.95,11.51,0.15,NaN,NaN,NaN,28.41,96.86,0.39,262.73,64.17,718.79,0.88,0,0,NaN,NaN,NaN
8/7/2020 0:00,9/7/2020 0:00,8.13,49.73,3.24,1.19,4.43,0.02,0.96,11.49,0.15,NaN,NaN,NaN,29.37,93.68,0.12,259.52,185.3,721.81,0.88,0,0,NaN,NaN,NaN
9/7/2020 0:00,10/7/2020 0:00,8.25,40.53,3.26,1.18,4.44,0.04,0.98,11.5,0.91,NaN,NaN,NaN,29.81,90.32,0.16,224.5,187.44,723.1,0.88,0,0,NaN,NaN,NaN
10/7/2020 0:00,11/7/2020 0:00,7.78,32.07,3.26,1.2,4.46,0.03,0.99,11.52,0.44,NaN,NaN,NaN,30.59,85.82,0.17,294.1,167.08,723.82,0.89,0,0,NaN,NaN,NaN
11/7/2020 0:00,12/7/2020 0:00,8.5,36.62,3.26,1.19,4.45,0.03,0.96,11.49,0.23,NaN,NaN,NaN,30.45,86.79,0.12,263.38,228.58,724.13,0.89,0,0,NaN,NaN,NaN
12/7/2020 0:00,13-07-2020 00:00,6.64,30.37,3.28,1.18,4.46,0.04,1.07,11.5,2.25,NaN,NaN,NaN,26.79,99.55,0.25,216.07,84.41,723.47,0.89,0,0,NaN,NaN,NaN
13-07-2020 00:00,14-07-2020 00:00,7.18,32.41,3.28,1.19,4.48,NaN,1.12,11.46,2.05,NaN,NaN,NaN,27.76,96.83,0.38,162.69,115.59,723.08,0.86,0,0,NaN,NaN,NaN
14-07-2020 00:00,15-07-2020 00:00,7.27,27.63,3.3,1.19,4.5,0.03,1.16,11.45,3.74,NaN,NaN,NaN,27.45,97,0.11,195.33,58.46,722.62,0.86,24,0.26,NaN,NaN,NaN
15-07-2020 00:00,16-07-2020 00:00,6.1,24.39,3.3,1.19,4.49,0.03,1.08,11.49,1.49,NaN,NaN,NaN,26.77,99.9,0.1,203.87,59.05,721.29,0.86,43.5,0.47,NaN,NaN,NaN
16-07-2020 00:00,17-07-2020 00:00,4.98,25.84,3.3,1.19,4.5,0.06,1.11,11.52,0.82,NaN,NaN,NaN,26.66,99.9,0.16,246.2,46.67,718.93,0.87,0,0,NaN,NaN,NaN
17-07-2020 00:00,18-07-2020 00:00,7.8,36.4,3.29,1.18,4.48,0.02,1.18,11.46,2.18,NaN,NaN,NaN,27.23,98.22,0.41,196.31,100.32,718.88,0.88,0,0,NaN,NaN,NaN
18-07-2020 00:00,19-07-2020 00:00,9.53,36.36,3.32,1.2,4.52,0.06,1.11,11.48,2.05,NaN,NaN,NaN,29.11,91.4,0.16,215.55,162.63,722.36,0.87,0,0,NaN,NaN,NaN
19-07-2020 00:00,20-07-2020 00:00,8.34,39.91,3.33,1.21,4.54,0.03,1.06,11.5,1,NaN,NaN,NaN,29.88,90.97,0.1,227.6,270.32,725.06,0.87,0,0,NaN,NaN,NaN
20-07-2020 00:00,21-07-2020 00:00,8.53,35.86,3.35,1.22,4.57,0.04,1,11.52,0.33,NaN,NaN,NaN,30.45,86.3,0.1,213.77,151.21,724.17,0.87,0,0,NaN,NaN,NaN
21-07-2020 00:00,22-07-2020 00:00,9.19,36.5,3.36,1.2,4.56,0.02,1.08,11.51,2.65,NaN,NaN,NaN,30.6,83.94,0.2,227.79,157.31,724.72,0.86,0,0,NaN,NaN,NaN
22-07-2020 00:00,23-07-2020 00:00,8.7,32.96,3.37,1.22,4.6,0.04,1.1,11.48,4.71,NaN,NaN,NaN,30.71,82.64,0.19,220.74,202.67,726.07,0.89,0,0,NaN,NaN,NaN
23-07-2020 00:00,24-07-2020 00:00,7.61,32.33,3.37,1.21,4.59,0.02,1.1,11.49,0.68,NaN,NaN,NaN,29.42,90.31,0.17,152.48,123.93,725.07,0.86,0,0,NaN,NaN,NaN
24-07-2020 00:00,25-07-2020 00:00,9.58,38.67,3.39,1.21,4.6,0.04,1.18,11.43,1.68,NaN,NaN,NaN,28.82,90.7,0.11,188.88,95.79,724.91,0.85,0,0,NaN,NaN,NaN
25-07-2020 00:00,26-07-2020 00:00,7.84,28.31,3.4,1.2,4.61,0.03,1.22,11.48,2.92,NaN,NaN,NaN,29.47,84.72,0.16,197.33,137.04,741.62,0.87,0,0,NaN,NaN,NaN
26-07-2020 00:00,27-07-2020 00:00,7.34,35.97,3.4,1.21,4.62,0.05,1.17,11.53,1.66,NaN,NaN,NaN,28.69,90.93,0.25,198.5,181.54,764.51,0.85,0,0,NaN,NaN,NaN
27-07-2020 00:00,28-07-2020 00:00,7.05,30.48,3.42,1.22,4.64,0.08,1.17,11.5,1.16,NaN,NaN,NaN,27.36,98.13,0.13,185.51,88.2,765.15,0.85,0,0,NaN,NaN,NaN
28-07-2020 00:00,29-07-2020 00:00,9.88,15.43,3.42,1.16,4.59,0.05,1.53,11.6,3.6,NaN,NaN,NaN,27.54,99.9,0.1,138.01,20.19,765.29,0.88,0,0,NaN,NaN,NaN
29-07-2020 00:00,30-07-2020 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
30-07-2020 00:00,31-07-2020 00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
31-07-2020 00:00,1/8/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
1/8/2020 0:00,2/8/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
2/8/2020 0:00,3/8/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
3/8/2020 0:00,4/8/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
4/8/2020 0:00,5/8/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
5/8/2020 0:00,6/8/2020 0:00,6,28.3,3.39,1.22,4.61,16.29,1.08,11.64,0,NaN,NaN,NaN,25.79,99.9,0.37,223.5,30.65,754.35,0.57,0,0,NaN,NaN,NaN
6/8/2020 0:00,7/8/2020 0:00,5.96,24.35,3.4,1.2,4.61,16.18,1.06,11.64,0,NaN,NaN,NaN,26.79,99.21,0.2,286.04,53.15,755.74,0.62,0,0,NaN,NaN,NaN
7/8/2020 0:00,8/8/2020 0:00,8.02,38.59,3.42,1.21,4.63,16.15,1.08,11.56,0,NaN,NaN,NaN,28.06,96,0.12,282.54,90.26,760.09,0.63,0,0,NaN,NaN,NaN
8/8/2020 0:00,9/8/2020 0:00,7.73,43.17,3.45,1.22,4.67,15.77,1.08,11.57,0,NaN,NaN,NaN,29.06,91.99,0.07,290.85,142.48,762.42,0.61,0,0,NaN,NaN,NaN
9/8/2020 0:00,10/8/2020 0:00,9.43,39.16,3.46,1.22,4.69,15.78,1.07,11.61,0,NaN,NaN,NaN,29.69,89.2,0.07,307.5,160.21,762.09,0.63,0,0,NaN,NaN,NaN
10/8/2020 0:00,11/8/2020 0:00,8.88,36.24,3.46,1.2,4.67,15.85,1.09,11.57,0,NaN,NaN,NaN,29.4,90.78,0.07,305.33,118.19,761.79,0.65,0,0,NaN,NaN,NaN
11/8/2020 0:00,12/8/2020 0:00,7.78,35.89,3.48,1.23,4.71,15.87,1.09,11.57,0,NaN,NaN,NaN,28.97,91.34,0.07,299.07,78.7,763.04,0.66,0,0,NaN,NaN,NaN
12/8/2020 0:00,13-08-2020 00:00,7.17,40.64,3.51,1.23,4.74,15.3,1.08,11.56,0,NaN,NaN,NaN,27.49,98.41,0.09,292.75,54.21,764.08,0.63,0,0,NaN,NaN,NaN
13-08-2020 00:00,14-08-2020 00:00,7.49,29.22,3.51,1.22,4.73,15.46,1.08,11.55,0,NaN,NaN,NaN,28.6,92.97,0.09,309.61,85.88,762.64,0.66,0,0,NaN,NaN,NaN
14-08-2020 00:00,15-08-2020 00:00,6.73,31.13,3.51,1.21,4.72,15.8,1.08,11.61,0,NaN,NaN,NaN,26.91,99.19,0.13,304.44,50.89,761.11,0.63,0,0,NaN,NaN,NaN
15-08-2020 00:00,16-08-2020 00:00,8.34,40.86,3.5,1.22,4.72,16.14,1.09,11.58,0,NaN,NaN,NaN,28.12,95.93,0.09,298.71,81.57,760.74,0.64,0,0,NaN,NaN,NaN
16-08-2020 00:00,17-08-2020 00:00,8.4,33.42,3.51,1.23,4.74,15.86,1.1,11.57,0,NaN,NaN,NaN,28.6,94.47,0.07,310,74.22,761.64,0.66,0,0,NaN,NaN,NaN
17-08-2020 00:00,18-08-2020 00:00,6.98,30.64,3.55,1.24,4.79,15.69,1.1,11.61,0,NaN,NaN,NaN,27.77,97.16,0.07,286.35,53.87,761.42,0.64,0,0,NaN,NaN,NaN
18-08-2020 00:00,19-08-2020 00:00,7.12,38.71,3.55,1.22,4.78,15.48,1.11,11.61,0.01,NaN,NaN,NaN,27.79,95.7,0.07,279.6,115.73,762.54,0.66,0,0,NaN,NaN,NaN
19-08-2020 00:00,20-08-2020 00:00,5.78,28.66,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,28.41,93.46,0.07,291.63,134.16,762.23,0.64,0,0,NaN,NaN,NaN
20-08-2020 00:00,21-08-2020 00:00,6.53,32.72,3.53,1.22,4.76,15.55,1.19,11.6,0.01,NaN,NaN,NaN,27.52,98.49,0.07,286.28,61.27,761.44,0.66,0,0,NaN,NaN,NaN
21-08-2020 00:00,22-08-2020 00:00,5.9,28.13,3.54,1.23,4.78,15.07,1.09,11.58,0,NaN,NaN,NaN,26.89,99.9,0.09,300.56,48.54,762.3,0.62,0,0,NaN,NaN,NaN
22-08-2020 00:00,23-08-2020 00:00,6.85,29.98,3.54,1.23,4.78,14.89,1.07,11.61,0.01,NaN,NaN,NaN,27.81,97.93,0.08,300.8,91.34,762.97,0.66,0,0,NaN,NaN,NaN
23-08-2020 00:00,24-08-2020 00:00,6.89,25.67,3.55,1.23,4.79,14.63,1.07,11.67,0,NaN,NaN,NaN,28.81,92.54,0.09,296.82,122.44,763.43,0.66,0,0,NaN,NaN,NaN
24-08-2020 00:00,25-08-2020 00:00,7.52,26.4,3.58,1.25,4.83,14.45,1.08,11.67,0,NaN,NaN,NaN,28.87,91.29,0.09,298.74,116.13,763.97,0.59,0,0,NaN,NaN,NaN
25-08-2020 00:00,26-08-2020 00:00,7.63,29.49,3.61,1.25,4.87,14.36,1.11,11.63,0.1,NaN,NaN,NaN,29.4,88.34,0.06,288.7,166.92,765.7,0.61,0,0,NaN,NaN,NaN
26-08-2020 00:00,27-08-2020 00:00,6.4,27.45,3.6,1.23,4.84,14.96,1.16,11.66,0.06,NaN,NaN,NaN,29.16,88.54,0.07,285.41,185.41,766.05,0.62,0,0,NaN,NaN,NaN
27-08-2020 00:00,28-08-2020 00:00,5.83,24.94,3.6,1.23,4.83,14.88,1.11,11.68,0,NaN,NaN,NaN,29.05,88.6,0.07,298.05,156.09,765.06,0.6,0,0,NaN,NaN,NaN
28-08-2020 00:00,29-08-2020 00:00,5.89,23.68,3.59,1.24,4.83,14.47,1.14,11.65,0.09,NaN,NaN,NaN,26.73,98.77,0.1,282.14,38.45,763.7,0.63,0,0,NaN,NaN,NaN
29-08-2020 00:00,30-08-2020 00:00,5.9,21.05,3.6,1.24,4.85,14.42,1.22,11.67,0.52,NaN,NaN,NaN,26.39,99.9,0.08,248.45,41.4,763.23,0.62,0,0,NaN,NaN,NaN
30-08-2020 00:00,31-08-2020 00:00,6.24,28.09,3.6,1.24,4.84,14.99,1.2,11.66,0.2,NaN,NaN,NaN,26.53,99.59,0.09,267.8,62,763.43,0.61,0,0,NaN,NaN,NaN
31-08-2020 00:00,1/9/2020 0:00,7.11,30.58,3.63,1.24,4.87,14.11,1.12,11.64,0,NaN,NaN,NaN,27.68,95.36,0.09,275.91,132.1,764.96,0.6,0,0,NaN,NaN,NaN
1/9/2020 0:00,2/9/2020 0:00,10.47,38.85,3.65,1.24,4.89,15.3,1.27,11.64,0.7,NaN,NaN,NaN,28.1,94.52,0.1,205.01,139.69,766.27,0.75,0,0,NaN,NaN,NaN
2/9/2020 0:00,3/9/2020 0:00,14.13,65.44,3.65,1.25,4.91,15.66,1.41,11.72,0.81,NaN,NaN,NaN,29.36,89.49,0.08,126.74,164.6,765.75,0.7,0,0,NaN,NaN,NaN
3/9/2020 0:00,4/9/2020 0:00,11.51,40.29,3.68,1.25,4.93,15.5,1.29,11.69,0.32,NaN,NaN,NaN,30.2,86.04,0.07,125.57,208.75,764.82,0.72,0,0,NaN,NaN,NaN
4/9/2020 0:00,5/9/2020 0:00,19.9,47.88,3.69,1.26,4.96,21.36,1.44,11.68,0.8,NaN,NaN,NaN,30.68,84.55,0.11,150.44,207.59,763.93,0.75,0,0,NaN,NaN,NaN
5/9/2020 0:00,6/9/2020 0:00,21.58,64.14,3.72,1.25,4.97,16.51,1.46,11.74,2.48,NaN,NaN,NaN,30.93,87.5,0.11,165.7,209.9,763.59,0.76,0,0,NaN,NaN,NaN
6/9/2020 0:00,7/9/2020 0:00,32.69,72.9,3.66,1.26,4.92,16.51,1.41,11.64,1.37,NaN,NaN,NaN,31.36,87.8,0.08,156.84,118.44,762.75,0.78,0,0,NaN,NaN,NaN
7/9/2020 0:00,8/9/2020 0:00,9.46,NaN,3.65,1.25,4.91,15.67,1.38,11.63,0.55,NaN,NaN,NaN,29.65,88.13,0.11,183.74,172.44,764.08,0.65,0,0,NaN,NaN,NaN
8/9/2020 0:00,9/9/2020 0:00,11.3,NaN,3.68,1.26,4.94,15.28,1.36,11.62,0.99,NaN,NaN,NaN,30.87,83.02,0.08,154.76,208.45,764.35,0.69,0,0,NaN,NaN,NaN
9/9/2020 0:00,10/9/2020 0:00,14.17,NaN,3.68,1.25,4.93,15.89,1.33,11.63,0.37,NaN,NaN,NaN,31.17,85.6,0.07,154.64,150.75,762.99,0.7,0,0,NaN,NaN,NaN
10/9/2020 0:00,11/9/2020 0:00,11.6,NaN,3.68,1.25,4.94,15.68,1.42,11.66,0.93,NaN,NaN,NaN,31.04,83,0.07,194.34,169.22,761.95,0.67,0,0,NaN,NaN,NaN
11/9/2020 0:00,12/9/2020 0:00,17.73,NaN,3.68,1.26,4.94,16.4,1.58,11.63,1.24,NaN,NaN,NaN,30.31,86.89,0.11,175.91,146.94,761.38,0.74,0,0,NaN,NaN,NaN
12/9/2020 0:00,13-09-2020 00:00,10.05,NaN,3.68,1.25,4.94,16.06,1.52,11.65,1.36,NaN,NaN,NaN,28.92,91.2,0.41,217.48,150.97,762.39,0.68,0,0,NaN,NaN,NaN
13-09-2020 00:00,14-09-2020 00:00,7.04,NaN,3.7,1.25,4.96,15.73,1.15,11.66,0.01,NaN,NaN,NaN,28.95,90.15,0.07,285.29,148.21,764.26,0.64,0,0,NaN,NaN,NaN
14-09-2020 00:00,15-09-2020 00:00,10.04,NaN,3.72,1.26,4.99,15.57,1.32,11.66,0.88,NaN,NaN,NaN,28.61,89.57,0.1,224.02,95.82,764.21,0.71,0,0,NaN,NaN,NaN
15-09-2020 00:00,16-09-2020 00:00,8.4,NaN,3.73,1.28,5.01,16.94,1.4,11.66,1.71,NaN,NaN,NaN,28.73,90.14,0.27,205.36,138.34,764.01,0.69,0,0,NaN,NaN,NaN
16-09-2020 00:00,17-09-2020 00:00,8.77,NaN,3.72,1.27,4.99,17.61,1.38,11.7,1.54,NaN,NaN,NaN,28.37,94.74,0.08,163.07,87.54,764.15,0.71,0,0,NaN,NaN,NaN
17-09-2020 00:00,18-09-2020 00:00,10.22,NaN,3.73,1.27,5,16.58,1.48,11.67,1.06,NaN,NaN,NaN,27.95,95.18,0.08,215.2,65.89,764.45,0.71,0,0,NaN,NaN,NaN
18-09-2020 00:00,19-09-2020 00:00,12.08,NaN,3.73,1.26,5,17.37,1.61,11.65,1.98,NaN,NaN,NaN,27.83,95.16,0.08,205.25,61.68,763.85,0.74,0,0,NaN,NaN,NaN
19-09-2020 00:00,20-09-2020 00:00,12.99,NaN,3.73,1.26,4.99,16.99,1.57,11.68,1.94,NaN,NaN,NaN,28.2,96.8,0.08,175.72,74.33,761.98,0.76,0,0,NaN,NaN,NaN
20-09-2020 00:00,21-09-2020 00:00,12.4,NaN,3.74,1.27,5.01,16.86,1.54,11.72,0.83,NaN,NaN,NaN,29.78,88.33,0.08,189.31,128.93,760.73,0.74,0,0,NaN,NaN,NaN
21-09-2020 00:00,22-09-2020 00:00,16.87,NaN,3.75,1.25,5,17.04,1.67,11.66,1.93,NaN,NaN,NaN,29.24,93.53,0.11,256.11,102.42,759.86,0.7,0,0,NaN,NaN,NaN
22-09-2020 00:00,23-09-2020 00:00,14.89,NaN,3.74,1.26,5,16.4,1.66,11.69,1.61,NaN,NaN,NaN,27.58,98.7,0.1,204.6,45.64,759.86,0.67,0,0,NaN,NaN,NaN
23-09-2020 00:00,24-09-2020 00:00,5.15,NaN,3.78,1.27,5.06,15.59,1.26,11.67,0.02,NaN,NaN,NaN,26.6,99.9,0.1,238.06,34.81,761.26,0.59,0,0,NaN,NaN,NaN
24-09-2020 00:00,25-09-2020 00:00,12.18,NaN,3.81,1.26,5.08,16.11,1.46,11.6,2.42,NaN,NaN,NaN,28.09,95.86,0.09,227.35,127.45,764.49,0.76,0,0,NaN,NaN,NaN
25-09-2020 00:00,26-09-2020 00:00,59.49,NaN,3.82,1.27,5.1,30.27,2.31,11.77,21.44,NaN,NaN,NaN,28.79,92.47,0.08,224.94,103.68,765.13,0.7,0,0,NaN,NaN,NaN
26-09-2020 00:00,27-09-2020 00:00,8.2,NaN,3.87,1.28,5.15,17.96,1.25,11.67,1.01,NaN,NaN,NaN,29.62,83.13,0.08,208.84,159.74,764.98,0.62,0,0,NaN,NaN,NaN
27-09-2020 00:00,28-09-2020 00:00,11.6,NaN,3.88,1.28,5.16,17.36,1.29,11.61,0.7,NaN,NaN,NaN,29.52,83.97,0.07,193.36,186.47,765.86,0.68,0,0,NaN,NaN,NaN
28-09-2020 00:00,29-09-2020 00:00,16.91,NaN,3.88,1.29,5.18,17.53,1.47,11.6,1.3,NaN,NaN,NaN,29.21,85.34,0.09,192.58,140.16,766.02,0.65,0,0,NaN,NaN,NaN
29-09-2020 00:00,30-09-2020 00:00,17.3,NaN,3.89,1.3,5.19,17.62,1.53,11.66,1.25,NaN,NaN,NaN,29.56,83.08,0.07,199.14,127.68,765.61,0.63,0,0,NaN,NaN,NaN
30-09-2020 00:00,1/10/2020 0:00,29.79,NaN,3.91,1.28,5.2,17.28,1.42,11.65,0.69,NaN,NaN,NaN,29.75,81.46,0.07,174.17,165.82,765,0.55,0,0,NaN,NaN,NaN
1/10/2020 0:00,2/10/2020 0:00,13.71,NaN,3.92,1.28,5.21,17.02,1.3,11.65,0.14,NaN,NaN,NaN,29.95,80.16,0.06,173.61,205.41,765.34,0.55,0,0,NaN,NaN,NaN
2/10/2020 0:00,3/10/2020 0:00,19.42,NaN,3.91,1.29,5.2,16.91,1.37,11.59,0.42,NaN,NaN,NaN,30.13,83.75,0.06,185.57,131.89,765.35,0.6,0,0,NaN,NaN,NaN
3/10/2020 0:00,4/10/2020 0:00,27.53,NaN,3.9,1.29,5.19,16.83,1.46,11.62,0.51,NaN,NaN,NaN,30.62,85.37,0.07,207.11,146.91,764.97,0.58,0,0,NaN,NaN,NaN
4/10/2020 0:00,5/10/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
5/10/2020 0:00,6/10/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
6/10/2020 0:00,7/10/2020 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
7/10/2020 0:00,8/10/2020 0:00,37.66,NaN,5.39,1.05,6.42,16,1.38,11.71,0.03,NaN,NaN,NaN,29.87,82.71,0.07,203.91,17.61,766.02,0.72,0,0,NaN,NaN,NaN
8/10/2020 0:00,9/10/2020 0:00,22.05,NaN,5.39,1.02,6.41,16.77,1.41,11.67,0.07,NaN,NaN,NaN,30.6,85.62,0.08,146.7,106.58,765.23,0.73,0,0,NaN,NaN,NaN
9/10/2020 0:00,10/10/2020 0:00,33.81,NaN,5.39,1.02,6.41,17.41,1.71,11.72,1.07,NaN,NaN,NaN,31.74,77.97,0.09,148.73,146.15,764.53,0.7,0,0,NaN,NaN,NaN
10/10/2020 0:00,11/10/2020 0:00,37.43,NaN,5.4,1.02,6.43,17.77,1.81,11.75,2.98,NaN,NaN,NaN,31.21,83.49,0.08,209.94,129.08,764.38,0.62,0,0,NaN,NaN,NaN
11/10/2020 0:00,12/10/2020 0:00,27.5,NaN,5.38,1.03,6.42,17.5,1.66,11.73,2.65,NaN,NaN,NaN,29.86,86.89,0.08,229.95,78.96,763.47,0.72,0,0,NaN,NaN,NaN
12/10/2020 0:00,13-10-2020 00:00,24.29,NaN,13.16,2.16,9.33,17.2,1.62,11.89,2.75,NaN,NaN,NaN,29.32,92.4,0.15,250.4,25.54,761.97,0.76,0,0,NaN,NaN,NaN
13-10-2020 00:00,14-10-2020 00:00,29.45,NaN,3.92,0.81,4.74,17.9,1.67,11.78,2.13,NaN,NaN,NaN,30.45,90.61,0.09,199.82,129.82,761.26,0.87,0,0,NaN,NaN,NaN
14-10-2020 00:00,15-10-2020 00:00,57.22,NaN,3.98,0.81,4.8,21.22,1.93,11.8,0,NaN,NaN,NaN,29.55,91.97,0.1,190.68,79.35,761.6,0.88,0,0,NaN,NaN,NaN
15-10-2020 00:00,16-10-2020 00:00,13.41,NaN,4.04,0.82,4.87,17.95,1.56,11.84,0,NaN,NaN,NaN,27.98,97.82,0.15,197.47,88.55,760.17,0.86,0,0,NaN,NaN,NaN
16-10-2020 00:00,17-10-2020 00:00,16.52,NaN,4.1,0.83,4.94,17.72,1.88,11.77,0,NaN,NaN,NaN,29.4,85.84,0.28,176.62,109.28,760.43,0.87,0,0,NaN,NaN,NaN
17-10-2020 00:00,18-10-2020 00:00,16.94,NaN,4.18,0.85,5.04,17.09,1.6,11.67,0,NaN,NaN,NaN,30.19,75.43,0.44,197.58,132.75,763.17,0.85,0,0,NaN,NaN,NaN
18-10-2020 00:00,19-10-2020 00:00,13.44,NaN,4.24,0.86,5.11,17.04,1.47,11.67,0,NaN,NaN,NaN,29.6,82.53,0.23,188,130.79,765.07,0.85,0,0,NaN,NaN,NaN
19-10-2020 00:00,20-10-2020 00:00,14.34,NaN,4.29,0.86,5.15,17.09,1.36,11.67,0,NaN,NaN,NaN,29.45,88.44,0.09,206.09,88.08,765.02,0.85,0,0,NaN,NaN,NaN
20-10-2020 00:00,21-10-2020 00:00,19.77,NaN,4.32,0.87,5.2,17.26,1.45,11.7,0,NaN,NaN,NaN,30.45,88.77,0.13,163.42,120.94,764.46,0.85,0,0,NaN,NaN,NaN
21-10-2020 00:00,22-10-2020 00:00,21.3,NaN,4.33,0.86,5.19,17.1,1.48,11.7,0,NaN,NaN,NaN,30.75,87.76,0.11,174.2,129.35,764.86,0.85,0,0,NaN,NaN,NaN
22-10-2020 00:00,23-10-2020 00:00,25.46,NaN,4.34,0.89,5.24,17.24,1.79,11.73,0,NaN,NaN,NaN,29.81,89.9,0.12,168.4,122.46,764.26,0.85,0,0,NaN,NaN,NaN
23-10-2020 00:00,24-10-2020 00:00,22.73,NaN,4.36,0.87,5.24,17.13,1.73,11.7,0,NaN,NaN,NaN,29.91,85.03,0.19,161.91,146.06,764.21,0.87,0,0,NaN,NaN,NaN
24-10-2020 00:00,25-10-2020 00:00,26.08,NaN,4.4,0.87,5.27,17.29,1.62,11.7,0,NaN,NaN,NaN,30.57,89.56,0.16,200.63,131.29,765.56,0.87,0,0,NaN,NaN,NaN
25-10-2020 00:00,26-10-2020 00:00,24.77,NaN,4.43,0.9,5.34,16.98,1.55,11.65,0,NaN,NaN,NaN,30.7,85.45,0.12,147.61,137.42,766.7,0.84,0,0,NaN,NaN,NaN
